"pcon24","A_n","B_n","C_n","D_n","E_n","F_n","G_n","number_of_epcs","A_pct","B_pct","C_pct","D_pct","E_pct","F_pct","G_pct","ABC_n","ABC_pct","DEFG_n","DEFG_pct"
"E14001442",107,4994,14211,13303,5491,918,145,39169,0.00273175215093569,0.127498787306288,0.362812428195767,0.339630830503715,0.140187393091475,0.0234369016313922,0.00370190712042687,19312,0.493042967652991,19857,0.506957032347009
"E14001443",561,7987,7812,12723,4694,1221,352,35350,0.0158698727015559,0.225940594059406,0.220990099009901,0.35991513437058,0.132786421499293,0.0345403111739745,0.00995756718528996,16360,0.462800565770863,18990,0.537199434229137
"E14001444",146,3805,9406,13713,6325,2487,724,36606,0.00398841719936622,0.103944708517729,0.256952412172868,0.374610719554171,0.172785882095831,0.0679396820193411,0.0197781784406928,13357,0.364885537889963,23249,0.635114462110037
"E14001445",115,3510,14571,17395,7088,1180,238,44097,0.00260788715785654,0.0795972515137084,0.330430641540241,0.394471279225344,0.160736558042497,0.0267591899675715,0.00539719255278137,18196,0.412635780211806,25901,0.587364219788194
"E14001446",44,3823,14436,13752,3706,643,210,36614,0.00120172611569345,0.104413612279456,0.394275413776151,0.375594035068553,0.101218113289998,0.0175615884634293,0.00573551100671874,18303,0.499890752171301,18311,0.500109247828699
"E14001447",52,7581,13994,13344,3889,705,205,39770,0.00130751822982147,0.190621071159165,0.351873271310033,0.335529293437264,0.0977872768418406,0.0177269298466181,0.00515463917525773,21627,0.543801860699019,18143,0.456198139300981
"E14001448",52,4491,9845,14970,5930,884,168,36340,0.00143093010456797,0.123582828838745,0.270913593835993,0.411942762795817,0.163181067694001,0.0243258117776555,0.00462300495321959,14388,0.395927352779307,21952,0.604072647220693
"E14001449",115,4440,10085,12289,5271,1310,299,33809,0.00340146114939809,0.131325978289804,0.298293353840693,0.363483096216984,0.155905232334585,0.0387470791801,0.00884379898843503,14640,0.433020793279896,19169,0.566979206720104
"E14001450",125,3389,11287,16654,6033,1171,346,39005,0.00320471734393027,0.0868862966286374,0.289373157287527,0.426970901166517,0.15467247788745,0.0300217920779387,0.00887065760799897,14801,0.379464171260095,24204,0.620535828739905
"E14001451",105,3012,9191,13384,3877,703,144,30416,0.00345213045765387,0.0990268279852709,0.302176486059968,0.440031562335613,0.127465807469753,0.0231128353498159,0.0047343503419253,12308,0.404655444502893,18108,0.595344555497107
"E14001452",179,4625,13951,14783,4431,728,175,38878,0.00460414630382221,0.118961880755183,0.358840475333093,0.380240753125161,0.113971912135398,0.0187252430680591,0.00450126035289881,18755,0.482406502392098,20117,0.517439168681517
"E14001453",353,7660,12561,13770,4404,747,162,39657,0.008901328895277,0.193156315404594,0.316741054542704,0.347227475603298,0.111052273243059,0.0188365231863227,0.00408502912474469,20574,0.518798698842575,19083,0.481201301157425
"E14001454",24,2224,9768,13013,5500,937,130,31596,0.000759589821496392,0.070388656791999,0.309153057349032,0.411855931130523,0.174072667426256,0.029655652614255,0.00411444486643879,12016,0.380301303962527,19580,0.619698696037473
"E14001455",115,4101,12277,12277,3298,662,158,32888,0.0034967161274629,0.124695937728047,0.373297251277062,0.373297251277062,0.100279737290197,0.0201289224033082,0.00480418389686208,16493,0.501489905132571,16395,0.498510094867429
"E14001456",107,6072,13159,14472,5477,983,301,40571,0.002637351803012,0.149663552784008,0.324344975475093,0.356707993394296,0.134997904907446,0.0242291291809421,0.00741909245520199,19338,0.476645880062113,21233,0.523354119937887
"E14001457",311,6990,10413,13405,5493,1134,199,37947,0.00819564128916647,0.184204284923709,0.274409044193217,0.353255856852979,0.14475452604949,0.0298837852794687,0.00524415632329301,17714,0.466808970406093,20231,0.533138324505231
"E14001458",138,5313,10870,12778,5578,1571,392,36640,0.00376637554585153,0.145005458515284,0.296670305676856,0.348744541484716,0.152237991266376,0.0428766375545852,0.0106986899563319,16321,0.445442139737991,20319,0.554557860262009
"E14001459",339,21313,29377,14240,3879,542,318,70008,0.0048423037367158,0.30443663581305,0.419623471603245,0.203405325105702,0.0554079533767569,0.0077419723460176,0.00454233801851217,51029,0.728902411153011,18979,0.271097588846989
"E14001460",125,5476,10439,11944,5042,1345,360,34731,0.00359909015001008,0.157668941291641,0.300567216607642,0.343900262013763,0.145172900290806,0.0387262100141084,0.010365379632029,16040,0.461835248049293,18691,0.538164751950707
"E14001461",252,4788,12114,17839,8090,2208,849,46140,0.00546163849154746,0.103771131339402,0.262548764629389,0.386627654963156,0.175335934113567,0.0478543563068921,0.0184005201560468,17154,0.371781534460338,28986,0.628218465539662
"E14001462",146,3048,12793,15855,4668,794,199,37503,0.00389302189158201,0.0812734981201504,0.341119377116497,0.422766178705704,0.124470042396608,0.0211716396021652,0.00530624216729328,15987,0.42628589712823,21516,0.57371410287177
"E14001463",151,3073,8319,12220,4148,848,258,29017,0.00520384602129786,0.105903435916876,0.286694006961436,0.42113243960437,0.142950684081745,0.0292242478547059,0.00889133955956853,11543,0.397801288899611,17474,0.602198711100389
"E14001464",489,6072,10954,13178,4478,1089,310,36570,0.0133716160787531,0.166037735849057,0.299535138091332,0.360350013672409,0.122450095706864,0.0297785069729286,0.00847689362865737,17515,0.478944490019141,19055,0.521055509980859
"E14001465",80,3108,9003,12532,4905,1101,236,30965,0.00258356208622638,0.100371387049895,0.290747618278702,0.404715000807363,0.158404650411755,0.0355562732116906,0.00762150815436783,12191,0.393702567414823,18774,0.606297432585177
"E14001466",137,2808,14181,15305,5519,837,214,39001,0.00351273044280916,0.0719981538934899,0.363606061383041,0.392425835234994,0.141509192071998,0.0214609881797903,0.00548703879387708,17126,0.439116945719341,21875,0.56088305428066
"E14001467",42,8087,17983,12192,6295,900,174,45673,0.000919580496135572,0.177063035053533,0.393733715762048,0.266941081163926,0.137827600551748,0.0197052963457623,0.00380969062684737,26112,0.571716331311716,19561,0.428283668688284
"E14001468",124,1751,8367,13084,5247,846,152,29571,0.0041932974874032,0.0592134185519597,0.282946129654053,0.44246051875148,0.177437354164553,0.0286091102769605,0.00514017111359102,10242,0.346352845693416,19329,0.653647154306584
"E14001469",208,3954,16120,15523,4702,738,121,41366,0.00502828409805154,0.0955857467485374,0.389692017598994,0.375259875259875,0.1136682299473,0.0178407387709713,0.00292510757627037,20282,0.490306048445583,21084,0.509693951554417
"E14001470",72,2429,13080,14405,3716,576,152,34430,0.00209119953528899,0.0705489398780134,0.379901248910834,0.418385129247749,0.107929131571304,0.0167295962823119,0.00441475457449898,15581,0.452541388324136,18849,0.547458611675864
"E14001471",221,7044,13024,13818,4499,914,197,39717,0.00556436790291311,0.177354785104615,0.327920034242264,0.34791147367626,0.113276430747539,0.0230128156708714,0.00496009265553793,20289,0.510839187249792,19428,0.489160812750208
"E14001472",91,3351,10684,15459,5784,948,245,36562,0.00248892292544172,0.0916525354192878,0.292215961927685,0.422816038509928,0.158197035173131,0.0259285597067994,0.0067009463377277,14126,0.386357420272414,22436,0.613642579727586
"E14001473",262,6490,12136,13137,4516,1003,348,37892,0.00691438826137443,0.171276258840916,0.320278686794046,0.346695872479679,0.119180829726591,0.0264699672754143,0.00918399662197825,18888,0.498469333896337,19004,0.501530666103663
"E14001474",191,5244,13927,14563,4370,876,252,39423,0.00484488750221952,0.133018796134236,0.353270933211577,0.369403647616873,0.11084899677853,0.022220531162012,0.0063922075945514,19362,0.491134616848033,20061,0.508865383151967
"E14001475",162,4118,9370,14502,6888,2296,705,38041,0.00425856312925528,0.1082516232486,0.246313188401987,0.381220262348519,0.181067795273521,0.0603559317578402,0.0185326358402776,13650,0.358823374779843,24391,0.641176625220157
"E14001476",257,6665,10938,13284,4447,1161,306,37058,0.00693507474769281,0.179853203087053,0.295158940039937,0.358465108748448,0.120001079389066,0.0313292676345189,0.00825732635328404,17860,0.481947217874683,19198,0.518052782125317
"E14001477",94,5870,17531,15335,3935,484,133,43382,0.00216679728919828,0.135309575399935,0.40410769443548,0.35348762159421,0.0907058226914388,0.011156700935872,0.00306578765386566,23495,0.541584067124614,19887,0.458415932875386
"E14001478",49,2261,10823,17315,6835,1028,333,38644,0.00126798468067488,0.0585084359797122,0.280069350998861,0.448064382569092,0.176870924334955,0.0266018010557913,0.00861712038091295,13133,0.339845771659249,25511,0.660154228340752
"E14001479",52,4687,8699,13278,4468,754,162,32100,0.00161993769470405,0.14601246105919,0.270996884735203,0.413644859813084,0.139190031152648,0.0234890965732087,0.00504672897196262,13438,0.418629283489097,18662,0.581370716510903
"E14001480",208,3099,11595,13544,3532,560,111,32649,0.00637079236730068,0.0949186805108885,0.355141045667555,0.414836595301541,0.108180955006279,0.0171521332965788,0.00339979784985758,14902,0.456430518545744,17747,0.543569481454256
"E14001481",597,6825,9758,12776,5279,1349,269,36853,0.0161994952921065,0.185195235123328,0.264781700268635,0.346674626217676,0.143244783328359,0.0366048896969039,0.0072992700729927,17180,0.466176430684069,19673,0.533823569315931
"E14001482",254,5930,9961,11878,5854,1641,449,35967,0.00706202908221425,0.16487335613201,0.276948313732032,0.330247171017877,0.162760308060166,0.0456251563933606,0.0124836655823394,16145,0.448883698946256,19822,0.551116301053744
"E14001483",183,10106,10558,11497,3955,856,214,37369,0.00489710722791619,0.270438063635634,0.282533650887099,0.307661430597554,0.10583638845032,0.0229066873611817,0.00572667184029543,20847,0.557868821750649,16522,0.442131178249351
"E14001484",328,4456,9509,14730,7943,2788,905,40659,0.00806709461619814,0.109594431737131,0.233871959467769,0.362281413709142,0.195356501635554,0.0685703042376841,0.0222582945965223,14293,0.351533485821097,26366,0.648466514178903
"E14001485",140,4908,13484,14588,5464,1185,377,40146,0.00348727145917401,0.1222537737259,0.33587405968216,0.363373686045932,0.136103223235192,0.0295172619937229,0.0093907238579186,18532,0.461615104867235,21614,0.538384895132765
"E14001486",159,3755,9698,11657,6983,3090,1320,36662,0.00433691560744095,0.102422126452458,0.264524575855109,0.317958649282636,0.190469696143145,0.0842834542578146,0.0360045824013965,13612,0.371283617915007,23050,0.628716382084993
"E14001487",369,6688,11596,17344,5813,1596,454,43860,0.00841313269493844,0.152485180118559,0.264386684906521,0.395440036479708,0.132535339717282,0.0363885088919289,0.0103511171910625,18653,0.425284997720018,25207,0.574715002279982
"E14001488",116,7286,9149,12661,4132,903,203,34450,0.00336719883889695,0.211494920174165,0.265573294629898,0.367518142235123,0.119941944847605,0.0262119013062409,0.00589259796806967,16551,0.480435413642961,17899,0.519564586357039
"E14001489",683,9813,10003,10067,4341,1110,238,36255,0.0188387808578127,0.270666115018618,0.275906771479796,0.27767204523514,0.119735208936698,0.0306164666942491,0.00656461177768584,20499,0.565411667356227,15756,0.434588332643773
"E14001490",194,7655,10408,11556,4460,1257,311,35841,0.00541279540191401,0.213582210317792,0.290393683211964,0.322424039507826,0.124438492229569,0.0350715660835356,0.00867721324739823,18257,0.50938868893167,17584,0.49061131106833
"E14001491",227,4365,10220,12650,3528,717,182,31889,0.00711844209602057,0.136881056163567,0.320486688199693,0.396688513280442,0.110633760857976,0.0224842422151839,0.00570729718711782,14812,0.464486186459281,17077,0.535513813540719
"E14001492",76,2596,14666,16590,3662,434,86,38110,0.00199422723694568,0.0681186040409341,0.384833377066387,0.435318813959591,0.0960902650223039,0.0113880871162425,0.00225662555759643,17338,0.454946208344267,20772,0.545053791655733
"E14001493",245,2984,7858,11888,7284,2986,1299,34544,0.00709240389069013,0.0863825845298749,0.227477999073645,0.344140805928671,0.210861509958314,0.0864404817044928,0.0376042149143122,11087,0.32095298749421,23457,0.67904701250579
"E14001494",274,5388,9799,11431,5247,1605,369,34113,0.00803212851405622,0.157945651218011,0.287251194559259,0.335092193591886,0.153812329610412,0.0470495119162782,0.0108169905900976,15461,0.453228974291326,18652,0.546771025708674
"E14001495",394,5104,10348,12856,4054,1151,385,34292,0.011489560247288,0.148839379447101,0.301761343753645,0.374897935378514,0.118219993001283,0.0335646798087017,0.0112271083634667,15846,0.462090283448035,18446,0.537909716551966
"E14001496",56,3529,11261,12096,4709,742,130,32523,0.00172185837714848,0.108507825231375,0.346247271161947,0.371921409464072,0.144789841035575,0.0228146234972174,0.00399717123266611,14846,0.45647695477047,17677,0.54352304522953
"E14001497",613,4211,11971,14145,7129,2161,522,40752,0.0150422065174715,0.103332351786415,0.293752453867295,0.347099528857479,0.174936199450334,0.0530280722418532,0.0128091872791519,16795,0.412127012171182,23957,0.587872987828818
"E14001498",312,5332,12495,12233,4653,1121,248,36394,0.00857284167719954,0.146507666098807,0.343325822937847,0.336126834093532,0.127850744628235,0.0308017805132714,0.00681431005110733,18139,0.498406330713854,18255,0.501593669286146
"E14001499",49,6327,16497,15864,5155,1368,321,45581,0.00107500932406046,0.138807836598583,0.361927118755622,0.348039753406024,0.11309536868432,0.0300125052105044,0.0070424080208859,22873,0.501809964678265,22708,0.498190035321735
"E14001500",44,4320,17258,17564,5714,1224,392,46516,0.00094591108435807,0.0928712701006105,0.371012124860263,0.37759050649239,0.122839453091409,0.0263135265285063,0.00842720784246281,21622,0.464829306045232,24894,0.535170693954768
"E14001501",190,4204,11925,15673,7062,1237,287,40578,0.00468234018433634,0.103602937552368,0.293878456306373,0.386243777416334,0.17403519148307,0.0304844989896003,0.00707279806791858,16319,0.402163734043078,24259,0.597836265956923
"E14001502",34,1824,8297,17117,8443,1446,232,37393,0.000909261091648169,0.0487791832695959,0.221886449335437,0.457759473698286,0.225790923434867,0.038670339368331,0.00620436980183457,10155,0.271574893696681,27238,0.728425106303319
"E14001503",54,5465,14768,20109,6351,797,201,47745,0.00113100848256362,0.114462247355744,0.309309875379621,0.421174992145774,0.133019164310399,0.0166928474185779,0.00420986490732014,20287,0.424903131217929,27458,0.575096868782071
"E14001504",32,4019,10941,14599,7115,1600,435,38741,0.000825998296378514,0.103740223535789,0.282413980021166,0.376835910275935,0.18365555871041,0.0412999148189257,0.0112284143413954,14992,0.386980201853334,23749,0.613019798146666
"E14001505",83,3823,13715,15097,4942,778,178,38616,0.00214936813755956,0.0990004143360265,0.355163662730474,0.390951937020924,0.127978040190595,0.0201470892894137,0.00460948829500725,17621,0.45631344520406,20995,0.54368655479594
"E14001506",150,3101,10390,13929,4079,689,221,32559,0.00460702110015664,0.0952424828772382,0.31911299487085,0.427807979360545,0.12528026045026,0.0211615835867195,0.00678767775423078,13641,0.418962498848245,18918,0.581037501151755
"E14001507",64,4323,13692,13514,4527,606,103,36829,0.00173776100355698,0.117380325287138,0.371772244698471,0.366939096907328,0.122919438485976,0.0164544245024302,0.00279670911509951,18079,0.490890330989166,18750,0.509109669010834
"E14001508",488,7057,12199,13362,7291,2552,1008,43957,0.0111017585367518,0.160543258184135,0.277521213913597,0.303978888459176,0.165866642400528,0.0580567372659645,0.022931501239848,19744,0.449166230634484,24213,0.550833769365516
"E14001509",20,2952,13460,16768,4045,659,198,38102,0.000524906829037846,0.077476247965986,0.35326229594247,0.44008188546533,0.106162406172904,0.017295680016797,0.00519657760747467,16432,0.431263450737494,21670,0.568736549262506
"E14001510",72,4472,14864,14566,3696,602,225,38497,0.00187027560589137,0.116164895965919,0.38610800841624,0.378367145491857,0.0960074811024236,0.0156375821492584,0.00584461126841053,19408,0.504143179988051,19089,0.495856820011949
"E14001511",297,3246,9281,11682,9411,4523,2134,40574,0.00731995859417361,0.0800019717060186,0.228742544486617,0.287918371370829,0.231946566766895,0.111475329028442,0.0525952580470252,12824,0.316064474786809,27750,0.683935525213191
"E14001512",899,10414,16301,10956,2998,600,132,42300,0.0212529550827423,0.246193853427896,0.385366430260047,0.259007092198582,0.0708747044917258,0.0141843971631206,0.00312056737588652,27614,0.652813238770686,14686,0.347186761229314
"E14001513",228,5295,10351,13498,4608,1207,313,35500,0.00642253521126761,0.149154929577465,0.291577464788732,0.380225352112676,0.129802816901408,0.034,0.0088169014084507,15874,0.447154929577465,19626,0.552845070422535
"E14001514",62,1940,6186,12404,5020,1551,601,27764,0.0022331076213802,0.0698746578302838,0.222806512029967,0.446765595735485,0.180809681602075,0.0558637083993661,0.0216467367814436,8188,0.294914277481631,19576,0.705085722518369
"E14001515",77,3328,14526,13946,3783,588,178,36426,0.00211387470488113,0.0913633119200571,0.398781090429913,0.382858397847691,0.103854389721627,0.0161423159281832,0.00488661944764728,17931,0.492258277054851,18495,0.507741722945149
"E14001516",132,3425,17388,14116,2973,295,49,38378,0.00343947052999114,0.0892438376153004,0.45307207254156,0.367814893949659,0.0774662567095732,0.00768669550263172,0.00127677315128459,20945,0.545755380686852,17433,0.454244619313148
"E14001517",41,2953,12508,17261,5944,889,212,39808,0.00102994372990354,0.0741810691318328,0.314208199356913,0.433606310289389,0.149316720257235,0.0223321945337621,0.00532556270096463,15502,0.38941921221865,24306,0.61058078778135
"E14001518",128,4509,15591,16088,4339,647,159,41461,0.00308723860977786,0.108752803839753,0.376040134101927,0.388027302766455,0.104652565061142,0.0156050264103615,0.00383492921058344,20228,0.487880176551458,21233,0.512119823448542
"E14001519",221,5174,10117,12263,2780,476,96,31127,0.0070999453850355,0.166222250779066,0.325023291676037,0.393966652745205,0.0893115301827995,0.0152921900600765,0.00308413917178013,15512,0.498345487840139,15615,0.501654512159861
"E14001520",50,3807,13865,20023,6460,972,275,45452,0.00110006160344979,0.0837586904866673,0.305047082636628,0.440530669717504,0.142127959165713,0.021385197571064,0.00605033881897386,17722,0.389905834726745,27730,0.610094165273255
"E14001521",54,2897,11728,16116,4811,709,217,36532,0.0014781561370853,0.0793003394284463,0.321033614365488,0.441147487134567,0.131692762509581,0.019407642614694,0.00593999781013906,14679,0.401812109931019,21853,0.598187890068981
"E14001522",173,2667,9157,13751,3998,737,223,30706,0.00563407803035237,0.0868559890575132,0.298215332508305,0.447827786100436,0.130202566273692,0.0240018237478017,0.0072624242818993,11997,0.39070539959617,18709,0.60929460040383
"E14001523",91,4934,8046,11181,3721,900,261,29134,0.00312349831811629,0.169355392325118,0.276172169973227,0.3837784032402,0.127720189469349,0.0308917416077435,0.00895860506624562,13071,0.448651060616462,16063,0.551348939383538
"E14001524",54,2111,11833,15251,5021,788,227,35285,0.00153039535213263,0.0598271220065184,0.335354966699731,0.432223324358793,0.142298427093666,0.0223324358792688,0.00643332860989089,13998,0.396712484058382,21287,0.603287515941618
"E14001525",53,20703,19009,13784,3380,369,119,57417,0.00092307156417089,0.360572652698678,0.331069195534424,0.240068272462859,0.058867582771653,0.00642666805998224,0.00207255690823275,39765,0.692564919797273,17652,0.307435080202727
"E14001526",290,7927,12143,11925,5489,1554,453,39781,0.00728991226967648,0.199265981247329,0.305246223071315,0.2997662200548,0.137980442925014,0.0390638747140595,0.011387345717805,20360,0.511802116588321,19421,0.488197883411679
"E14001527",75,3414,15364,19745,6780,926,259,46563,0.00161072095870111,0.0733200180400747,0.329961557459786,0.42404913772738,0.145609174666581,0.0198870347700964,0.00556235637738118,18853,0.404892296458562,27710,0.595107703541439
"E14001528",25,3897,11117,15515,4943,718,183,36398,0.000686850925875048,0.107066322325402,0.305428869718116,0.426259684598055,0.135804165064014,0.0197263585911314,0.00502774877740535,15039,0.413182042969394,21359,0.586817957030606
"E14001529",246,5189,9754,12602,5516,1234,319,34860,0.00705679862306368,0.148852553069421,0.279804934021802,0.361503155479059,0.158232931726908,0.0353987378083764,0.0091508892713712,15189,0.435714285714286,19671,0.564285714285714
"E14001530",193,5357,11379,14531,6140,1645,446,39693,0.00486231829289799,0.134960824326707,0.286675232408737,0.366084700073061,0.154687224447636,0.0414430756052704,0.0112362381276296,16929,0.426498375028343,22762,0.573451238253596
"E14001531",242,3755,12444,17984,6523,787,190,41925,0.00577221228384019,0.0895646988670245,0.296815742397138,0.428956469886702,0.155587358378056,0.0187716159809183,0.00453190220632081,16441,0.392152653548002,25484,0.607847346451998
"E14001532",85,3530,11499,13139,3768,597,149,32767,0.00259407330545976,0.10773033845027,0.350932340464492,0.400982696005127,0.114993743705557,0.0182195501571703,0.00454725791192358,15114,0.461256752220222,17653,0.538743247779778
"E14001533",240,5820,9516,11351,4564,1296,331,33118,0.0072468144211607,0.175735249713147,0.287336191799022,0.342744127060813,0.137810254242406,0.0391327978742678,0.00999456488918413,15576,0.470318255933329,17542,0.529681744066671
"E14001534",110,3535,12667,13827,5655,872,186,36852,0.00298491262346684,0.0959242374905026,0.343726256376859,0.375203516769782,0.1534516444155,0.0236622164333008,0.00504721589058938,16312,0.442635406490828,20540,0.557364593509172
"E14001535",67,1801,9511,13884,5649,1074,156,32142,0.00208450003111194,0.0560326053139195,0.295905668595607,0.431958185551615,0.175751353369423,0.0334142243793168,0.00485346275900691,11379,0.354022773940638,20763,0.645977226059361
"E14001536",74,7114,15958,11351,2836,378,98,37809,0.0019572059562538,0.188156259091751,0.422068819593219,0.30021952445185,0.07500859583697,0.00999761961437753,0.00259197545557936,23146,0.612182284641223,14663,0.387817715358777
"E14001537",384,4721,16752,15724,3540,434,106,41661,0.00921725354648232,0.113319411439956,0.402102685965291,0.377427330116896,0.0849715561316339,0.0104174167686805,0.00254434603106022,21857,0.524639350951729,19804,0.475360649048271
"E14001538",56,4707,10724,12885,4096,786,191,33445,0.00167439079085065,0.140738525938107,0.3206458364479,0.385259381073404,0.122469726416505,0.0235012707430109,0.00571086859022275,15487,0.463058753176858,17958,0.536941246823142
"E14001539",148,4301,11277,13840,5411,1320,339,36636,0.00403974232994868,0.117398187575063,0.30781198820832,0.377770498962769,0.147696255049678,0.0360301342941369,0.00925319358008516,15726,0.429249918113331,20910,0.570750081886669
"E14001540",196,8325,14667,14460,5356,1317,324,44646,0.00439009093759799,0.18646687273216,0.328517672355866,0.323881198763607,0.11996595439681,0.0294987232898804,0.00725708910092729,23188,0.519374636025624,21457,0.480602965551225
"E14001541",148,8532,17438,12561,2647,391,91,41808,0.0035399923459625,0.204075774971297,0.417097206276311,0.300444890929966,0.0633132414848833,0.00935227707615767,0.00217661691542289,26118,0.624712973593571,15690,0.375287026406429
"E14001542",746,6464,11537,12105,3826,838,230,35746,0.0208694679124937,0.180831421697533,0.322749398534102,0.338639288311979,0.107032954736194,0.0234431824539809,0.0064342863537179,18747,0.524450288144128,16999,0.475549711855872
"E14001543",410,8224,11913,13818,3956,1037,321,39679,0.0103329216966153,0.207263287885279,0.300234380906777,0.348244663423977,0.0997000932483177,0.0261347312180246,0.00808992162100859,20547,0.517830590488672,19132,0.482169409511328
"E14001544",334,6489,10510,13897,7377,2705,969,42281,0.0078995293394196,0.153473191267945,0.248575010051796,0.328681913862018,0.174475532745205,0.0639767271351198,0.0229180955984958,17333,0.409947730659161,24948,0.590052269340839
"E14001545",456,6622,8779,10587,4239,1207,294,32184,0.0141685309470544,0.205754412130251,0.272775292070594,0.328952274422073,0.131711409395973,0.0375031071339796,0.00913497390007457,15857,0.4926982351479,16327,0.5073017648521
"E14001546",108,5386,15198,16274,4004,518,135,41623,0.00259471926579055,0.12939961079211,0.365134661124859,0.390985753069217,0.0961968142613459,0.0124450424044399,0.00324339908223819,20692,0.49712899118276,20931,0.50287100881724
"E14001547",56,3208,14671,14238,3977,649,209,37008,0.00151318633808906,0.0866839602248163,0.396427799394725,0.384727626459144,0.107463251188932,0.0175367488110679,0.00564742758322525,17935,0.484624945957631,19073,0.515375054042369
"E14001548",251,3921,9476,11855,7074,2903,988,36468,0.00688274651749479,0.107518920697598,0.259844247011078,0.325079521772513,0.193978282329714,0.0796040364154876,0.0270922452561149,13648,0.374245914226171,22820,0.625754085773829
"E14001549",64,3708,8787,11792,4844,1144,314,30653,0.0020878869931165,0.120966952663687,0.286660359508042,0.384693178481715,0.158026946791505,0.0373209800019574,0.0102436955599778,12559,0.409715199164845,18094,0.590284800835155
"E14001550",41,3178,16918,19113,5205,621,192,45268,0.000905717062825837,0.0702041176990369,0.373729787046037,0.422218785897323,0.114981885658743,0.0137182999028011,0.00424140673323319,20137,0.4448396218079,25131,0.5551603781921
"E14001551",62,2914,13942,18641,7222,1414,468,44663,0.00138817365604639,0.0652441618341804,0.312159953429013,0.417370082618722,0.161699841031726,0.031659315316929,0.0104784721133824,16918,0.37879228891924,27745,0.62120771108076
"E14001552",323,4708,10507,12702,7337,3041,1188,39806,0.00811435461990655,0.118273627091393,0.263955182635784,0.319097623473848,0.184318946892428,0.0763955182635783,0.0298447470230618,15538,0.390343164347083,24268,0.609656835652917
"E14001553",74,10108,20936,20211,4978,574,210,57091,0.00129617627997408,0.177050673486189,0.366712791858612,0.354013767494001,0.0871941286717696,0.0100541241176368,0.00367833809181833,31118,0.545059641624774,25973,0.454940358375226
"E14001554",319,5318,10337,12064,6900,2432,792,38162,0.0083591006760652,0.139353283370893,0.270871547612809,0.31612598920392,0.180808133745611,0.0637283161259892,0.0207536292647136,15974,0.418583931659766,22188,0.581416068340234
"E14001555",178,5508,12176,15010,6586,1461,344,41264,0.0043136874757658,0.133481969755719,0.295075610701822,0.363755331523846,0.159606436603335,0.0354061651803024,0.00833656455990694,17862,0.432871267933307,23401,0.56710449786739
"E14001556",75,2848,13019,15943,6318,947,218,39368,0.00190510058931112,0.0723430197114408,0.330700060963219,0.404973582605162,0.160485673643568,0.0240550701077017,0.00553749237959764,15942,0.404948181263971,23426,0.595051818736029
"E14001557",182,2649,13748,15578,4040,569,88,36854,0.00493840560047756,0.0718782221739838,0.373039561512997,0.422694958484832,0.109621750691919,0.0154393010256689,0.00238780051012102,16579,0.449856189287459,20275,0.550143810712541
"E14001558",81,5344,12185,15891,4883,661,176,39222,0.00206516750803121,0.136250063739738,0.310667482535312,0.40515527000153,0.124496456070573,0.0168527867013411,0.00448727754831472,17610,0.448982713783081,21611,0.550991790321758
"E14001559",36,10520,20801,14483,3287,450,145,49722,0.000724025582237239,0.211576364587104,0.418346003781022,0.291279514098387,0.0661075580226057,0.00905031977796549,0.00291621415067777,31357,0.630646393950364,18365,0.369353606049636
"E14001560",396,5583,14171,19562,4309,650,150,44821,0.00883514424042302,0.124562147207782,0.31616876017938,0.436447201088775,0.0961379710403606,0.014502130697664,0.00334664554561478,20150,0.449566051627585,24671,0.550433948372415
"E14001561",63,2746,11194,15665,6339,1174,381,37562,0.0016772269847186,0.07310579841329,0.298013950268889,0.417043820882807,0.168760981843352,0.0312549917469783,0.0101432298599649,14003,0.372796975666897,23559,0.627203024333103
"E14001562",181,4499,14056,16303,6261,994,270,42564,0.00425241988534912,0.105699652288319,0.330232121041256,0.383023212104126,0.147096137581054,0.0233530683206466,0.00634338877925007,18736,0.440184193214923,23828,0.559815806785077
"E14001563",75,7641,15005,19335,4783,652,244,47735,0.00157117419084529,0.160071226563318,0.314339583115115,0.405048706399916,0.100199015397507,0.0136587409657484,0.00511155336755002,22721,0.475981983869278,25014,0.524018016130722
"E14001564",106,3104,15309,14940,3176,477,143,37255,0.00284525567037981,0.0833176754798014,0.410924708092873,0.401019997315797,0.0852503019728895,0.0128036505167092,0.00383841095155013,18519,0.497087639243055,18736,0.502912360756945
"E14001565",88,6131,15222,14486,3603,603,142,40275,0.00218497827436375,0.152228429546865,0.377951582867784,0.35967721911856,0.0894599627560521,0.0149720670391061,0.00352576039726878,21441,0.532364990689013,18834,0.467635009310987
"E14001566",458,7668,14899,15905,5128,778,140,44976,0.0101832088224831,0.170490928495197,0.331265563856279,0.353633048737104,0.114016364283173,0.0172981145499822,0.00311277125578086,23025,0.511939701173959,21951,0.488060298826041
"E14001567",228,3187,16063,13566,2123,245,53,35465,0.00642887353729029,0.0898632454532638,0.452925419427605,0.382517975468772,0.0598618356125758,0.00690821937121105,0.00149443112928239,19478,0.549217538418159,15987,0.450782461581841
"E14001568",38,7355,13143,14492,4625,631,134,40418,0.000940175169478945,0.181973378197833,0.325176901380573,0.358553119897076,0.114429214706319,0.0156118561037162,0.0033153545450047,20536,0.508090454747885,19882,0.491909545252115
